"price","mileage","tax","mpg","age","model","transmission","fuelType","manufacturer","model_collapsed","engineSize_int"
16000,28072,20,70.6,4,"A4","Manual","Diesel","Audi","A4","[1.8,2.1)"
16000,30233,145,72.4,3,"A4","Manual","Diesel","Audi","A4","[1.8,2.1)"
15700,22889,145,67.3,3,"A3","Manual","Diesel","Audi","A3","[1.8,2.1)"
12500,26012,20,61.4,4,"A3","Manual","Petrol","Audi","A3","[0.0,1.5)"
9600,29544,0,67.3,5,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
11795,60670,145,55.4,6,"A5","Manual","Diesel","Audi","A5","[1.8,2.1)"
8099,67830,0,80.7,5,"A1","Manual","Diesel","Audi","A1","[1.5,1.8)"
15499,27961,30,67.3,4,"A4","Manual","Diesel","Audi","A4","[1.8,2.1)"
17500,34236,115,50,4,"Q3","Manual","Diesel","Audi","Q3","[1.8,2.1)"
11300,21713,0,76.3,3,"A1","Manual","Diesel","Audi","A1","[1.5,1.8)"
9495,59595,30,65.7,6,"A4","Manual","Diesel","Audi","A4","[1.8,2.1)"
15199,27347,30,62.8,3,"TT","Manual","Diesel","Audi","TT","[1.8,2.1)"
15499,38573,125,57.6,5,"A4","Manual","Diesel","Audi","A4","[1.8,2.1)"
9500,46333,30,61.4,7,"A3","Manual","Diesel","Audi","A3","[1.8,2.1)"
12295,64880,30,62.8,6,"A6","Manual","Diesel","Audi","A6","[1.8,2.1)"
11399,71787,30,61.4,5,"Q3","Manual","Diesel","Audi","Q3","[1.8,2.1)"
13100,44531,20,67.3,4,"A5","Manual","Diesel","Audi","A5","[1.8,2.1)"
19499,29110,160,50.4,3,"Q3","Automatic","Diesel","Audi","Q3","[1.8,2.1)"
10800,36639,30,57.6,4,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
20999,29987,125,58.9,4,"A6","Automatic","Diesel","Audi","A6","[1.8,2.1)"
17400,26862,125,49.6,4,"A4","Manual","Petrol","Audi","A4","[1.8,2.1)"
14499,23121,30,58.9,5,"A3","Manual","Petrol","Audi","A3","[0.0,1.5)"
19499,28015,145,64.2,3,"A5","Manual","Diesel","Audi","A5","[1.8,2.1)"
12170,80951,30,61.4,6,"A5","Manual","Diesel","Audi","A5","[1.8,2.1)"
22500,8397,145,53.3,1,"A3","Automatic","Diesel","Audi","A3","[1.5,1.8)"
16999,24339,145,47.9,5,"TT","Manual","Petrol","Audi","TT","[1.8,2.1)"
11646,29613,0,83.1,4,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
12690,74074,145,55.4,6,"A5","Manual","Diesel","Audi","A5","[1.8,2.1)"
19999,28194,145,68.9,3,"A5","Semi-Auto","Diesel","Audi","A5","[1.8,2.1)"
13991,67376,200,47.9,7,"Q5","Manual","Diesel","Audi","Q5","[1.8,2.1)"
17491,45128,160,50.4,4,"Q3","Semi-Auto","Diesel","Audi","Q3","[1.8,2.1)"
7799,56123,0,74.3,7,"A1","Manual","Diesel","Audi","A1","[1.5,1.8)"
23490,29332,165,50.4,3,"A6","Automatic","Diesel","Audi","A6","[2.2,5.5]"
8999,71836,30,57.6,6,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
8799,60585,0,80.7,5,"A1","Manual","Diesel","Audi","A1","[1.5,1.8)"
23990,21829,145,70.6,2,"A5","Automatic","Diesel","Audi","A5","[1.8,2.1)"
28190,29311,145,40.4,3,"Q5","Automatic","Petrol","Audi","Q5","[1.8,2.1)"
28990,4654,145,45.6,1,"A5","Automatic","Diesel","Audi","A5","[1.8,2.1)"
29990,8000,145,47.1,1,"Q3","Automatic","Diesel","Audi","Q3","[1.8,2.1)"
23290,4000,145,40.9,1,"A1","Automatic","Petrol","Audi","A1","[1.8,2.1)"
17599,7020,150,64.2,2,"Q2","Manual","Diesel","Audi","Q2","[1.5,1.8)"
18500,68180,160,44.1,4,"S3","Automatic","Petrol","Audi","Other","[1.8,2.1)"
17000,73010,200,47.1,5,"Q5","Automatic","Diesel","Audi","Q5","[1.8,2.1)"
9290,42869,30,55.4,6,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
10500,41984.0929462883,125,60.1,5,"Q3","Manual","Diesel","Audi","Q3","[1.8,2.1)"
11500,75550,30,62.8,6,"A6","Manual","Diesel","Audi","A6","[1.8,2.1)"
30990,2200,145,47.9,1,"A6","Automatic","Diesel","Audi","A6","[1.8,2.1)"
29990,750,145,39.8,1,"TT","Manual","Petrol","Audi","TT","[1.8,2.1)"
25790,40763,160,52.3,3,"A7","Automatic","Diesel","Audi","A7","[2.2,5.5]"
13790,57120,30,61.4,6,"A4","Manual","Diesel","Audi","A4","[1.8,2.1)"
27990,1000,145,39.2,1,"A4","Manual","Petrol","Audi","A4","[1.8,2.1)"
28990,4750,145,38.7,1,"A4","Automatic","Petrol","Audi","A4","[1.8,2.1)"
32490,750,145,40.9,0,"Q3","Manual","Petrol","Audi","Q3","[1.5,1.8)"
34990,1705,145,38.2,1,"A4","Automatic","Petrol","Audi","A4","[1.8,2.1)"
38990,4850,145,40.4,1,"A8","Automatic","Diesel","Audi","Other","[2.2,5.5]"
26990,750,145,39.2,1,"A4","Manual","Petrol","Audi","A4","[1.8,2.1)"
17990,9865,145,52.3,3,"Q2","Manual","Petrol","Audi","Q2","[0.0,1.5)"
16495,26500,145,52.3,3,"Q2","Manual","Petrol","Audi","Q2","[0.0,1.5)"
38990,10,145,38.7,1,"A5","Manual","Petrol","Audi","A5","[1.8,2.1)"
23490,9000,145,60.1,2,"Q3","Manual","Diesel","Audi","Q3","[1.8,2.1)"
13995,83020,30,64.2,4,"A4","Manual","Diesel","Audi","A4","[1.8,2.1)"
26990,10,145,40.9,1,"Q3","Manual","Petrol","Audi","Q3","[1.5,1.8)"
37990,2808,145,38.2,1,"Q5","Automatic","Diesel","Audi","Q5","[1.8,2.1)"
21990,4717,145,40.9,1,"A1","Automatic","Petrol","Audi","A1","[1.8,2.1)"
39990,2632,145,38.2,1,"Q5","Automatic","Diesel","Audi","Q5","[1.8,2.1)"
13950,8500,150,67.3,3,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
28450,6129,145,48.7,1,"A5","Automatic","Diesel","Audi","A5","[1.8,2.1)"
20450,6750,150,42.8,1,"Q2","Manual","Petrol","Audi","Q2","[1.5,1.8)"
22950,7325,150,57.7,3,"Q2","Automatic","Diesel","Audi","Q2","[1.8,2.1)"
12950,28181,30,57.6,6,"A3","Manual","Petrol","Audi","A3","[0.0,1.5)"
33950,17087,150,38.2,2,"A7","Automatic","Diesel","Audi","A7","[2.2,5.5]"
28450,3629,145,44.8,1,"A4","Automatic","Diesel","Audi","A4","[1.8,2.1)"
28250,1534,145,40.9,1,"Q3","Manual","Petrol","Audi","Q3","[1.5,1.8)"
18950,24986,145,52.3,3,"Q2","Manual","Petrol","Audi","Q2","[0.0,1.5)"
27950,13639,145,38.2,1,"Q3","Automatic","Petrol","Audi","Q3","[1.5,1.8)"
6790,65794,0,74.3,8,"A1","Manual","Diesel","Audi","A1","[1.5,1.8)"
10550,40494,0,67.3,4,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
10695,52820,0,76.3,4,"A1","Manual","Diesel","Audi","A1","[1.5,1.8)"
22995,34000,189.565122359487,28.5,6,"Q7","Semi-Auto","Diesel","Audi","Q7","[2.2,5.5]"
5290,87000,30,64.2,9,"A3","Manual","Diesel","Audi","A3","[1.8,2.1)"
8999,83587,145,53.3,6,"A5","Automatic","Diesel","Audi","A5","[1.8,2.1)"
7999,73643,30,56.5,5,"A3","Manual","Petrol","Audi","A3","[0.0,1.5)"
15282,17456,30,58.9,5,"A3","Automatic","Petrol","Audi","A3","[0.0,1.5)"
14799,17418,0,74.3,4,"A4","Manual","Diesel","Audi","A4","[1.8,2.1)"
12699,69212,125,60.1,6,"A5","Automatic","Diesel","Audi","A5","[1.8,2.1)"
14699,76597,200,47.9,7,"A7","Automatic","Diesel","Audi","A7","[2.2,5.5]"
13995,13291,145,74.3,3,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
15799,80232,125,61.4,5,"A6","Automatic","Diesel","Audi","A6","[1.8,2.1)"
14999,45194,20,67.3,4,"A6","Automatic","Diesel","Audi","A6","[1.8,2.1)"
9799,51476,125,53.3,7,"A1","Automatic","Petrol","Audi","A1","[0.0,1.5)"
10099,70070,0,74.3,4,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
15975,55000,160,49.6,5,"Q3","Manual","Diesel","Audi","Q3","[1.8,2.1)"
14999,18251,30,70.6,4,"A1","Automatic","Petrol","Audi","A1","[0.0,1.5)"
6450,73994,30,65.7,8,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
10999,30690,0,83.1,5,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
14899,49093,30,64.2,4,"A4","Automatic","Diesel","Audi","A4","[1.8,2.1)"
17495,35000,165.756689074468,34.9,7,"S5","Automatic","Petrol","Audi","Other","[2.2,5.5]"
11199,86281,125,56.5,5,"A4","Automatic","Diesel","Audi","A4","[1.8,2.1)"
14650,8507,145,49.6,2,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
13499,54327,20,70.6,4,"A4","Manual","Diesel","Audi","A4","[1.8,2.1)"
13999,17363,20,60.1,4,"A3","Manual","Petrol","Audi","A3","[0.0,1.5)"
13995,24655,145,68.9,3,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
7499,81000,0,74.3,6,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
11999,75920,135.030016184849,44.1,8,"A8","Automatic","Diesel","Audi","Other","[2.2,5.5]"
7869,72591,0,74.3,6,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
15890,17406,145,56.5,2,"A1","Automatic","Petrol","Audi","A1","[0.0,1.5)"
13950,58261,20,67.3,5,"TT","Manual","Diesel","Audi","TT","[1.8,2.1)"
10299,69550,125,57.6,7,"A6","Manual","Diesel","Audi","A6","[1.8,2.1)"
16499,20255,153.212419130311,38.7,6,"Q3","Manual","Petrol","Audi","Q3","[1.8,2.1)"
27000,8472,150,50.4,1,"A6","Automatic","Diesel","Audi","A6","[1.8,2.1)"
47000,6760,145,39.2,0,"A4","Automatic","Diesel","Audi","A4","[2.2,5.5]"
47200,2355,150,32.8,1,"Q7","Automatic","Diesel","Audi","Q7","[2.2,5.5]"
14900,30100,165,45.6,8,"A4","Automatic","Petrol","Audi","A4","[1.8,2.1)"
6500,54983.2417788827,30,62.8,7,"A4","Manual","Diesel","Audi","A4","[1.8,2.1)"
21250,16250,145,57.7,3,"Q2","Automatic","Diesel","Audi","Q2","[1.8,2.1)"
22490,3200,145,42.2,1,"A3","Manual","Petrol","Audi","A3","[1.5,1.8)"
28000,4887,145,47.9,1,"A6","Automatic","Diesel","Audi","A6","[1.8,2.1)"
19750,23787,205,40.4,5,"Q3","Automatic","Petrol","Audi","Q3","[1.8,2.1)"
21950,43000,160,50.4,5,"A6","Automatic","Diesel","Audi","A6","[2.2,5.5]"
11490,22000,30,55.4,5,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
13199,30981,20,64.2,5,"A5","Manual","Diesel","Audi","A5","[1.8,2.1)"
14750,46750,145,49.6,4,"Q3","Manual","Petrol","Audi","Q3","[0.0,1.5)"
31000,46463,205,47.9,3,"Q7","Automatic","Diesel","Audi","Q7","[2.2,5.5]"
15000,31670,0,72.4,4,"A4","Automatic","Diesel","Audi","A4","[1.8,2.1)"
15390,25580,20,68.9,4,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
15495,49245,20,65.7,3,"A3","Manual","Diesel","Audi","A3","[1.8,2.1)"
20790,4555,145,52.3,1,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
39490,5000,150,31,1,"Q3","Automatic","Petrol","Audi","Q3","[1.8,2.1)"
8990,83000,30,62.8,7,"A4","Manual","Diesel","Audi","A4","[1.8,2.1)"
26000,19494,205,40.9,4,"TT","Automatic","Petrol","Audi","TT","[1.8,2.1)"
32500,32486,205,47.9,4,"Q7","Automatic","Diesel","Audi","Q7","[2.2,5.5]"
43950,40000,189.688746854587,39.2,3,"SQ7","Automatic","Diesel","Audi","Other","[2.2,5.5]"
13800,27525,145,72.4,3,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
17800,20106,150,52.3,5,"Q3","Manual","Diesel","Audi","Q3","[1.8,2.1)"
9440,56000,135.460908194066,42.8,9,"A4","Automatic","Diesel","Audi","A4","[2.2,5.5]"
38480,9000,145,48.7,1,"Q7","Automatic","Diesel","Audi","Q7","[2.2,5.5]"
23950,26500,150,43.5,3,"S3","Semi-Auto","Petrol","Audi","Other","[1.8,2.1)"
13300,31258,20,60.1,3,"A3","Automatic","Petrol","Audi","A3","[0.0,1.5)"
17000,84000,148.274677187173,41.5,7,"Q5","Automatic","Diesel","Audi","Q5","[2.2,5.5]"
20000,32265,150,62.8,2,"A3","Semi-Auto","Diesel","Audi","A3","[1.8,2.1)"
24000,40102,185.919582257209,30.1,5,"S8","Automatic","Petrol","Audi","Other","[2.2,5.5]"
9000,37539,0,76.3,4,"A1","Manual","Diesel","Audi","A1","[1.5,1.8)"
16500,46125,160,51.4,5,"A5","Automatic","Diesel","Audi","A5","[1.8,2.1)"
26000,9211,145,50.4,2,"A6","Automatic","Diesel","Audi","A6","[1.8,2.1)"
16500,11706,150,55.4,3,"A3","Manual","Petrol","Audi","A3","[1.5,1.8)"
25250,11955,145,38.2,1,"A4","Automatic","Petrol","Audi","A4","[1.8,2.1)"
23500,13573,150,41.5,1,"A3","Automatic","Petrol","Audi","A3","[1.5,1.8)"
8990,85255,0,74.3,7,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
45000,1200,150,38.2,0,"A7","Automatic","Diesel","Audi","A7","[2.2,5.5]"
33000,4601,145,38.2,1,"Q5","Automatic","Diesel","Audi","Q5","[1.8,2.1)"
13490,48000,200,47.9,6,"Q3","Automatic","Diesel","Audi","Q3","[1.8,2.1)"
18590,3735,145,51.4,1,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
9990,49500,30,62.8,8,"A4","Manual","Diesel","Audi","A4","[1.8,2.1)"
27750,6500,145,38.2,0,"A4","Automatic","Petrol","Audi","A4","[1.8,2.1)"
15500,10897,20,60.1,4,"A3","Automatic","Petrol","Audi","A3","[0.0,1.5)"
43000,3000,145,40.4,0,"A4","Automatic","Diesel","Audi","A4","[2.2,5.5]"
17995,21056,160,45.6,4,"A4","Automatic","Petrol","Audi","A4","[1.8,2.1)"
8995,95040,125,58.9,7,"A4","Automatic","Diesel","Audi","A4","[1.8,2.1)"
26350,3000,145,42.8,1,"Q3","Manual","Diesel","Audi","Q3","[1.8,2.1)"
29000,50796,179.887194984731,34.9,4,"RS3","Automatic","Petrol","Audi","Other","[2.2,5.5]"
16999,12000,150,62.8,2,"A1","Semi-Auto","Petrol","Audi","A1","[0.0,1.5)"
6999,90000,0,74.3,7,"A1","Manual","Diesel","Audi","A1","[1.5,1.8)"
16999,2718,150,49.6,0,"A3","Manual","Petrol","Audi","A3","[0.0,1.5)"
23000,22351,150,47.1,2,"A5","Manual","Petrol","Audi","A5","[1.8,2.1)"
20000,7400,150,54.3,3,"Q2","Automatic","Petrol","Audi","Q2","[0.0,1.5)"
18500,30955,145,56.5,3,"Q3","Manual","Diesel","Audi","Q3","[1.8,2.1)"
18250,38235,160,50.4,4,"Q3","Automatic","Diesel","Audi","Q3","[1.8,2.1)"
17750,39726,145,51.4,4,"Q3","Automatic","Diesel","Audi","Q3","[1.8,2.1)"
11500,66769,150,55.4,8,"A6","Automatic","Diesel","Audi","A6","[1.8,2.1)"
32000,294,145,34.9,1,"A3","Automatic","Petrol","Audi","A3","[1.8,2.1)"
29000,3153,145,34.5,0,"A3","Automatic","Petrol","Audi","A3","[1.8,2.1)"
37495,7511,145,32.1,0,"Q5","Automatic","Petrol","Audi","Q5","[1.8,2.1)"
37000,3121,145,32.1,0,"Q5","Automatic","Petrol","Audi","Q5","[1.8,2.1)"
18000,29494,125,49.6,4,"A3","Automatic","Petrol","Audi","A3","[1.8,2.1)"
10500,31469,20,68.9,5,"2 Series","Manual","Diesel","BMW","2 Series","[1.8,2.1)"
14000,47348,125,60.1,6,"4 Series","Automatic","Diesel","BMW","4 Series","[1.8,2.1)"
11900,22920,145,53.3,3,"1 Series","Manual","Petrol","BMW","1 Series","[1.5,1.8)"
11400,21591,125,53.3,4,"1 Series","Manual","Petrol","BMW","1 Series","[1.5,1.8)"
12000,79972,200,47.1,7,"X3","Automatic","Diesel","BMW","X3","[2.2,5.5]"
16700,44478,125,60.1,4,"X1","Automatic","Diesel","BMW","X1","[1.8,2.1)"
11000,84816,30,62.8,6,"5 Series","Automatic","Diesel","BMW","5 Series","[1.8,2.1)"
12750,30521,20,68.9,4,"3 Series","Manual","Diesel","BMW","3 Series","[1.8,2.1)"
12750,35736,125,58.9,7,"3 Series","Automatic","Diesel","BMW","3 Series","[1.8,2.1)"
13900,46281,125,51.4,3,"2 Series","Automatic","Petrol","BMW","2 Series","[1.5,1.8)"
10900,79563,125,60.1,5,"5 Series","Automatic","Diesel","BMW","5 Series","[1.8,2.1)"
12200,34842,30,67.3,4,"3 Series","Manual","Diesel","BMW","3 Series","[1.8,2.1)"
9100,40789,0,74.3,5,"2 Series","Manual","Diesel","BMW","2 Series","[1.5,1.8)"
22500,35016,150,54.3,3,"X4","Automatic","Diesel","BMW","X4","[1.8,2.1)"
14800,31518,145,60.1,3,"X1","Manual","Diesel","BMW","X1","[1.8,2.1)"
9500,59509,20,68.9,4,"2 Series","Manual","Diesel","BMW","2 Series","[1.8,2.1)"
20927.4960973586,23727.2820683617,118.191197801911,53.4296143934607,2.8717461237252,"Golf","Manual","Diesel","VW","Golf","[1.8,2.1)"
12600,59528,125,60.1,4,"5 Series","Manual","Diesel","BMW","5 Series","[1.8,2.1)"
11998,60681,125,57.6,6,"5 Series","Semi-Auto","Diesel","BMW","5 Series","[1.8,2.1)"
14498,57717,125,58.9,4,"X1","Manual","Diesel","BMW","X1","[1.8,2.1)"
11498,49151,30,62.8,5,"1 Series","Manual","Diesel","BMW","1 Series","[1.8,2.1)"
21898,5761,150,55.4,1,"3 Series","Semi-Auto","Diesel","BMW","3 Series","[1.8,2.1)"
18498,25994,145,55.4,4,"X1","Semi-Auto","Diesel","BMW","X1","[1.8,2.1)"
22998,19379,145,65.7,3,"5 Series","Semi-Auto","Diesel","BMW","5 Series","[1.8,2.1)"
27650,18200,150,48.7,1,"3 Series","Semi-Auto","Diesel","BMW","3 Series","[1.8,2.1)"
11995,31600,125,57.6,7,"1 Series","Manual","Diesel","BMW","1 Series","[1.8,2.1)"
18498,11234,145,68.9,1,"1 Series","Semi-Auto","Diesel","BMW","1 Series","[1.8,2.1)"
45898,5893,145,44.1,1,"7 Series","Semi-Auto","Diesel","BMW","Other","[2.2,5.5]"
34000,22158,205,47.1,3,"X5","Automatic","Diesel","BMW","X5","[2.2,5.5]"
20000,39700,160,50.4,5,"3 Series","Semi-Auto","Diesel","BMW","3 Series","[2.2,5.5]"
53000,6555,145,42.2,0,"7 Series","Semi-Auto","Diesel","BMW","Other","[2.2,5.5]"
14000,73923,160,52.3,6,"3 Series","Semi-Auto","Diesel","BMW","3 Series","[2.2,5.5]"
19000,40500,145,53.3,4,"3 Series","Semi-Auto","Diesel","BMW","3 Series","[2.2,5.5]"
18000,33000,145,60.1,3,"3 Series","Semi-Auto","Diesel","BMW","3 Series","[1.8,2.1)"
27500,7000,145,38.2,1,"2 Series","Semi-Auto","Petrol","BMW","2 Series","[2.2,5.5]"
32000,4025,145,50.4,1,"4 Series","Semi-Auto","Diesel","BMW","4 Series","[2.2,5.5]"
34900,9854,145,53.3,1,"5 Series","Semi-Auto","Diesel","BMW","5 Series","[2.2,5.5]"
18000,46354,125,57.6,4,"X1","Semi-Auto","Diesel","BMW","X1","[1.8,2.1)"
51000,5000,150,43.5,0,"3 Series","Semi-Auto","Diesel","BMW","3 Series","[2.2,5.5]"
40000,4135,145,37.2,2,"X4","Semi-Auto","Diesel","BMW","X4","[2.2,5.5]"
27000,1214,145,51.4,1,"1 Series","Semi-Auto","Diesel","BMW","1 Series","[1.8,2.1)"
18498,24188,145,55.4,4,"4 Series","Semi-Auto","Diesel","BMW","4 Series","[2.2,5.5]"
24000,24848,145,36.7,2,"4 Series","Manual","Petrol","BMW","4 Series","[2.2,5.5]"
16000,64194,165,51.4,5,"5 Series","Semi-Auto","Diesel","BMW","5 Series","[2.2,5.5]"
36000,5000,145,40.4,2,"X4","Semi-Auto","Diesel","BMW","X4","[2.2,5.5]"
19500,49104,160,51.4,4,"3 Series","Semi-Auto","Diesel","BMW","3 Series","[2.2,5.5]"
25500,2984,145,60.1,1,"X1","Automatic","Diesel","BMW","X1","[1.8,2.1)"
16450,25499,125,60.1,5,"1 Series","Semi-Auto","Diesel","BMW","1 Series","[1.8,2.1)"
20500,1689,145,50.4,1,"2 Series","Automatic","Petrol","BMW","2 Series","[1.8,2.1)"
15000,21940,125,58.9,7,"3 Series","Semi-Auto","Diesel","BMW","3 Series","[1.8,2.1)"
18298,33384,0,66.8956039314729,3,"3 Series","Semi-Auto","Hybrid","BMW","3 Series","[1.8,2.1)"
10998,74712,205,42.8,7,"3 Series","Semi-Auto","Petrol","BMW","3 Series","[1.8,2.1)"
10998,72315,30,61.4,7,"3 Series","Manual","Diesel","BMW","3 Series","[1.8,2.1)"
17998,33534,150,55.4,3,"X1","Semi-Auto","Diesel","BMW","X1","[1.8,2.1)"
22000,2000,145,44.1,0,"1 Series","Manual","Petrol","BMW","1 Series","[1.5,1.8)"
11998,20990,30,64.2,6,"1 Series","Manual","Diesel","BMW","1 Series","[1.8,2.1)"
12498,50730,20,68.9,5,"3 Series","Manual","Diesel","BMW","3 Series","[1.8,2.1)"
19498,16463,145,65.7,3,"4 Series","Semi-Auto","Diesel","BMW","4 Series","[1.8,2.1)"
58898,100,150,37.7,1,"X5","Semi-Auto","Diesel","BMW","X5","[2.2,5.5]"
12498,38276,20,70.6,4,"1 Series","Manual","Diesel","BMW","1 Series","[1.5,1.8)"
16498,25405,150,64.2,3,"2 Series","Semi-Auto","Diesel","BMW","2 Series","[1.8,2.1)"
26998,15002,145,48.7,1,"3 Series","Semi-Auto","Diesel","BMW","3 Series","[1.8,2.1)"
25998,19479,145,46.3,2,"5 Series","Semi-Auto","Diesel","BMW","5 Series","[1.8,2.1)"
22898,12249,145,62.8,1,"3 Series","Automatic","Diesel","BMW","3 Series","[1.8,2.1)"
22498,19864,145,65.7,3,"5 Series","Semi-Auto","Diesel","BMW","5 Series","[1.8,2.1)"
19998,16555,160,51.4,4,"5 Series","Semi-Auto","Diesel","BMW","5 Series","[1.8,2.1)"
26898,4917,145,65.7,1,"5 Series","Semi-Auto","Diesel","BMW","5 Series","[1.8,2.1)"
21898,4100,150,41.5,1,"1 Series","Manual","Petrol","BMW","1 Series","[1.5,1.8)"
18500,22566,145,55.4,4,"4 Series","Semi-Auto","Diesel","BMW","4 Series","[2.2,5.5]"
12950,44635,0,74.3,4,"3 Series","Semi-Auto","Diesel","BMW","3 Series","[1.8,2.1)"
13991,22908,125,58.9,6,"4 Series","Manual","Diesel","BMW","4 Series","[1.8,2.1)"
19998,13085,145,55.4,4,"X1","Automatic","Diesel","BMW","X1","[1.8,2.1)"
21998,11300,150,55.4,1,"3 Series","Semi-Auto","Diesel","BMW","3 Series","[1.8,2.1)"
10991,45000,20,72.4,5,"1 Series","Semi-Auto","Diesel","BMW","1 Series","[1.5,1.8)"
12491,19167,20,68.9,3,"1 Series","Manual","Diesel","BMW","1 Series","[1.8,2.1)"
18998,24859,159.850234693935,37.2,5,"2 Series","Semi-Auto","Petrol","BMW","2 Series","[2.2,5.5]"
20998,62862,205,47.9,4,"X4","Semi-Auto","Diesel","BMW","X4","[2.2,5.5]"
23498,9117,145,54.3,1,"3 Series","Automatic","Diesel","BMW","3 Series","[1.8,2.1)"
40950,19322,150,34,1,"M4","Semi-Auto","Petrol","BMW","Other","[2.2,5.5]"
39500,105,145,54.3,1,"X3","Semi-Auto","Diesel","BMW","X3","[1.8,2.1)"
20000,17892,145,60.1,2,"3 Series","Semi-Auto","Diesel","BMW","3 Series","[1.8,2.1)"
32000,2500,150,42.8,1,"6 Series","Semi-Auto","Petrol","BMW","Other","[1.8,2.1)"
21998,5020,145,60.1,3,"X1","Semi-Auto","Diesel","BMW","X1","[1.8,2.1)"
53898,6520,145,24.8,1,"X3","Semi-Auto","Petrol","BMW","X3","[2.2,5.5]"
28495,21525,145,49.6,2,"6 Series","Semi-Auto","Diesel","BMW","Other","[2.2,5.5]"
44000,3253,145,26.9,1,"X4","Semi-Auto","Petrol","BMW","X4","[2.2,5.5]"
22500,1272,145,54.3,1,"X1","Manual","Petrol","BMW","X1","[1.5,1.8)"
24500,12674,145,54.3,3,"X3","Semi-Auto","Diesel","BMW","X3","[1.8,2.1)"
24990,13271,150,53.3,2,"3 Series","Semi-Auto","Diesel","BMW","3 Series","[2.2,5.5]"
14998,29809,20,68.9,5,"2 Series","Semi-Auto","Diesel","BMW","2 Series","[1.8,2.1)"
26000,12209,145,62.8,1,"5 Series","Semi-Auto","Diesel","BMW","5 Series","[1.8,2.1)"
15498,20233,30,62.8,4,"1 Series","Manual","Diesel","BMW","1 Series","[1.8,2.1)"
16998,7201,150,42.8,1,"2 Series","Manual","Petrol","BMW","2 Series","[1.5,1.8)"
16998,21879,150,51.4,2,"3 Series","Semi-Auto","Petrol","BMW","3 Series","[1.5,1.8)"
15998,47812,160,51.4,5,"3 Series","Semi-Auto","Diesel","BMW","3 Series","[2.2,5.5]"
18298,1230,145,50.4,1,"2 Series","Semi-Auto","Petrol","BMW","2 Series","[1.8,2.1)"
17998,14300,125,58.9,4,"X1","Manual","Diesel","BMW","X1","[1.8,2.1)"
17298,23752,145,64.2,3,"2 Series","Semi-Auto","Diesel","BMW","2 Series","[1.8,2.1)"
16498,32298,30,62.8,4,"5 Series","Semi-Auto","Diesel","BMW","5 Series","[1.8,2.1)"
16500,27444,125,60.1,4,"3 Series","Semi-Auto","Diesel","BMW","3 Series","[1.8,2.1)"
22998,27542,145,39.8,2,"2 Series","Semi-Auto","Petrol","BMW","2 Series","[2.2,5.5]"
10298,51645,30,62.8,7,"3 Series","Semi-Auto","Diesel","BMW","3 Series","[1.8,2.1)"
16807,39218,30,65.7,4,"4 Series","Automatic","Diesel","BMW","4 Series","[1.8,2.1)"
17985,29337,125,60.1,3,"5 Series","Semi-Auto","Diesel","BMW","5 Series","[1.8,2.1)"
18950,23295,200,39.8,3,"2 Series","Automatic","Petrol","BMW","2 Series","[2.2,5.5]"
16750,13052,145,64.2,2,"2 Series","Manual","Diesel","BMW","2 Series","[1.8,2.1)"
10450,51030,30,62.8,6,"3 Series","Manual","Diesel","BMW","3 Series","[1.8,2.1)"
20490,38000,200,45.6,6,"X5","Automatic","Diesel","BMW","X5","[2.2,5.5]"
20998,19479,200,39.8,3,"1 Series","Semi-Auto","Petrol","BMW","1 Series","[2.2,5.5]"
12198,22812,20,74.3,5,"2 Series","Manual","Diesel","BMW","2 Series","[1.5,1.8)"
29898,2145,145,58.9,1,"4 Series","Semi-Auto","Diesel","BMW","4 Series","[1.8,2.1)"
17898,11804,145,70.6,1,"1 Series","Semi-Auto","Diesel","BMW","1 Series","[1.8,2.1)"
24690,3479,135,50.3393296689682,1,"2 Series","Automatic","Hybrid","BMW","2 Series","[1.5,1.8)"
20910,16448,145,65.7,3,"4 Series","Semi-Auto","Diesel","BMW","4 Series","[1.8,2.1)"
16995,29564,30,62.8,4,"4 Series","Manual","Diesel","BMW","4 Series","[1.8,2.1)"
